Key,Source,Context,English
quest_FuriousRamsayMadmanTrainer,Journal Tip,,"Once you find a spot for your Madman Trainer, you'll find that they offer a range of repair kits and missions for sale.\n\nYou have been given a Starter mission backpack to get you going on your first missions.\n\nThese missions will provide you with the necessary schematics to start assembling your crafting stations.\n\nThey do have player level requirements and most can only be started once you reach level 10.\n\n - Briston"
quest_FuriousRamsayBuilderTrainer_title,Journal Tip,,"The Builder Trainer"
quest_FuriousRamsayBuilderTrainer,Journal Tip,,"Once you find a spot for your Builder Trainer, you'll find that they offer a range of repair kits and missions for sale.\n\nYou have been given a Starter mission backpack to get you going on your first missions.\n\nThese missions will provide you with the necessary schematics to start assembling your crafting stations.\n\nThey do have player level requirements and most can only be started once you reach level 10.\n\n - Briston"
quest_FuriousRamsayChefTrainer_title,Journal Tip,,"The Sous-Chef Trainer"
quest_FuriousRamsayChefTrainer,Journal Tip,,"Once you find a spot for your Chef Trainer, you'll find that they offer a range of repair kits and missions for sale.\n\nYou have been given a Starter mission backpack to get you going on your first missions.\n\nThese missions will provide you with the necessary schematics to start assembling your crafting stations.\n\nThey do have player level requirements and most can only be started once you reach level 10.\n\n - Briston"
quest_FuriousRamsayWitchDoctorTrainer_title,Journal Tip,,"The Witch Doctor Trainer"
quest_FuriousRamsayWitchDoctorTrainer,Journal Tip,,"Once you find a spot for your Witch Doctor Trainer, you'll find that they offer a range of repair kits and missions for sale.\n\nYou have been given a Starter mission backpack to get you going on your first missions.\n\nThese missions will provide you with the necessary schematics to start assembling your crafting stations.\n\nThey do have player level requirements and most can only be started once you reach level 10.\n\n - Briston"

FuriousRamsayQuest_MercenaryTrader_subtitle,Quests,Quests,The Mercenary Trader
FuriousRamsayQuest_MercenaryTrader_description,Quests,Quests,"The stealthy Mercenary Trader just showed up. He sell contracts for protection from the Mercenary Guild."

FuriousRamsayQuest_BasicSurvival1_subtitle,Quests,Quests,Wake Up!
FuriousRamsayQuest_BasicSurvival1_description,Quests,Quests,"You just woke up and have to defend yourself."
FuriousRamsayQuest_BasicSurvival1_title,Quests,Quests,Wake Up!
FuriousRamsayQuest_BasicSurvival1_completion,Quests,Quests,"Looks like you're in need of some help.\n\nHere are a few backpacks to pick from if you want to survive this nightmare.\n\nA booster shot, some sunglasses and a book you can use to select the path you wish to follow."

FuriousRamsayQuest_BasicSurvival2_subtitle,Quests,Quests,Select your Path
FuriousRamsayQuest_BasicSurvival2_description,Quests,Quests,"You would benefit from deciding which class you want to focus on."
FuriousRamsayQuest_BasicSurvival2_title,Quests,Quests,Select your Path
FuriousRamsayQuest_BasicSurvival2_completion,Quests,Quests,""

FuriousRamsayQuest_BasicSurvival2b_subtitle,Quests,Quests,Shelter
FuriousRamsayQuest_BasicSurvival2b_description,Quests,Quests,"You need to find a shelter to settle down."
FuriousRamsayQuest_BasicSurvival2b_title,Quests,Quests,Shelter
FuriousRamsayQuest_BasicSurvival2b_completion,Quests,Quests,"Here are a few choices to start your training.\n\nHave you checked out the Genetics Line yet?"

FuriousRamsayQuest_BasicSurvival3_subtitle,Quests,Quests,Start your Training
FuriousRamsayQuest_BasicSurvival3_description,Quests,Quests,"Pick a class and start your training."
FuriousRamsayQuest_BasicSurvival3_title,Quests,Quests,Start your Training
FuriousRamsayQuest_BasicSurvival3_completion,Quests,Quests,""

FuriousRamsayFoundSurvivalSpecialistNote_title,Quest,Quest Info,"Memory Loss"
FuriousRamsayFoundSurvivalSpecialistNote,Quest,Quest Info,"Where do these things come from?\n\nYou're starting to realize that although you know the danger you're in, you don't quite seem to remember much about who you actually are.\n\nWhat you do know by looking at your weapons is that they aren't going to take you very far. You'll just have to make do with what you have until you can find something better.\n\nYou also feel someone watching you. Whoever it is doesn't seem to want to harm you and you decide to approach them."

FuriousRamsayFoundSurvivalSpecialistNote2_title,Quest,Quest Info,"Find Shelter"
FuriousRamsayFoundSurvivalSpecialistNote2,Quest,Quest Info,"I've given you more bullets and some important notes to read. You should find a suitable location and put down a bedroll.\n\nOnce you've secured a shelter, I'll set myself up there so we can continue your training.\n\nIn the meantime here is the location of the nearest Whiteriver trader in the event you wish to settle near them.\n\n - Briston"

FuriousRamsayMercenaryTraderTip_title,Quest,Quest Info,"Mercenary Trader"
FuriousRamsayMercenaryTraderTip,Quest,Quest Info,"The stealthy Mercenary Trader just showed up. He sell contracts for protection from the Mercenary Guild.\n\nBe quick though, he won't stay very long.\n\nYou may have a small chance of encountering him in the biomes. At higher Better Barter levels, he will open up his secret stash and sell higher tier contracts."

FuriousRamsayFarmerTraderTip_title,Quest,Quest Info,"Farmer Trader"
FuriousRamsayFarmerTraderTip,Quest,Quest Info,"You've reached a Global Achievement and how have access to the [88bd6c]Farmer Trader[-]\n\nCheck your inventory for the trader and place them somewhere safe."

FuriousRamsayHandymanTraderTip_title,Quest,Quest Info,"Handywoman Trader"
FuriousRamsayHandymanTraderTip,Quest,Quest Info,"You've reached a Global Achievement and how have access to the [88bd6c]Handyman Trader[-]\n\nCheck your inventory for the trader and place them somewhere safe."

FuriousRamsayBlackShieldTraderTip_title,Quest,Quest Info,"Black Shield Trader"
FuriousRamsayBlackShieldTraderTip,Quest,Quest Info,"You've reached a Global Achievement and how have access to the [88bd6c]Black Shield Trader[-]\n\nCheck your inventory for the trader and place them somewhere safe."

FuriousRamsayNPCControl_title,Quest,Quest Info,"Controlling your NPC Hires"
FuriousRamsayNPCControl,Quest,Quest Info,"In the event you're not too antisocial, there are some survivors that will work for you... for a price.\n\nI've given you a couple commands you can use from your toolbelt. Both are toggles. Press them to cycle through the various options. By default your hires will hunt down everything (Hunting Mode). You have no control over them, they're stubborn.\n\nIn Threat Control Mode they will refrain from attacking any type of hostile animal. In Full control mode they won't attack at all. In both of these last two modes they will engage hostiles if you get hurt or if you start attacking.\n\nThe second command (Stop) will only work in the last two modes. They will halt all current attacks or will resume attacking when you toggle this command. This can be useful if you need to run and force them to follow you. Just don't forget to that they won't help unless you eventually tell them to Resume.\n\n - Briston"

FuriousRamsayClassTraining_title,Quest,Quest Info,"Pick a Class"
FuriousRamsayClassTraining,Quest,Quest Info,"Before you head out, you will have to make a decision on which path you want to follow for your training.\n\n - Briston"

FuriousRamsayFoundSurvivalSpecialistNote3_title,Quest,Quest Info,"Begin your Training"
FuriousRamsayFoundSurvivalSpecialistNote3,Quest,Quest Info,"Now you focus on getting yourself a good shelter.\n\nAlso make sure there is nothing on either side or right above me when settling me in. I need room.\n\n - Briston"

quest_FuriousRamsayLocateShelter_title,Quest,Quest Info,"Clear this place"
quest_FuriousRamsayLocateShelter,Quest,Quest Info,"You've found a suitable location, now you need to secure it.\n\nThere is a good chance that the previous occupants have now been turned and you may have to fight them off.\n\nOnce you've secured it and feel comfortable with it as your base, pick a spot where you'll want Briston to set up so you can start your training.\n\nYou feel like you need to hurry it up though, you really need a place you can settle in."

quest_FuriousRamsayToolbox_title,Quest,Quest Info,"The Toolbox"
quest_FuriousRamsayToolbox,Quest,Quest Info,"I've given your a toolbox which will come in handy when you want to craft a number of items and to help assemble your crafting stations.\n\nPut it down somewhere safe inside of your base as it will become key to your survival.\n\n - Briston"

quest_FuriousRamsayClawHammer_title,Quest,Quest Info,"Crafting on the Go"
quest_FuriousRamsayClawHammer,Quest,Quest Info,"Here's a hammer. You'll need to use one if you have to build a few basic things while on the go.\n\nEquip it in your toolbelt and once held, look at your crafting options. I've given you enough materials to create yourself a few building blocks.\n\n - Briston"

quest_FuriousRamsayHammerPliers_title,Quest,Quest Info,"Crafting Tools"
quest_FuriousRamsayHammerPliers,Quest,Quest Info,"A number of your crafting stations will require that you include crafting tools in them as a requirement to craft some of their items.\n\nThe toolbox will require a few tools, Hammer and Pliers as well as a Screwdriver. Here's another Hammer and a pair of Pliers. Craft the Hammer and Pliers tool using those in your backpack and then put them in your Toolbox's crafting Tools slot.\n\nOnce you've done that you'll be able to craft yourself a secure door with the extra building materials I've provided you with.\n\n[e06e6e]NOTE: You will have to close and re-open your toolbox after having inserted the Hammer and Pliers for the recipe to unlock.[-]\n\n - Briston"

quest_FuriousRamsayPillsInfo_title,Quest,Quest Info,"Starter Packs"
quest_FuriousRamsayPillsInfo,Quest,Quest Info,"Take a second to review the Genetic lines and their respective abilities.\n\nI sell DNA boosts to get you that much closer to leveling the line.\n\nThey ain't cheap, but well worth it.\n\nUhm... Do you hear that? Souns like we have company!\n\n - Briston"

quest_FuriousRamsayCraftClassBook_title,Quest,Quest Info,"Select your Path"
quest_FuriousRamsayCraftClassBook,Quest,Quest Info,"You got your hands on the Starter Pack. It contains a Class Reference Book and some concoction that will apparently improve on your current physical condition.\n\nYou should use this book to determine which path to follow.\n\nThe Class Reference Book lists the recipes you'll need to retrieve the Training Instructions for the Class you wish to specialize in."

challenge_FuriousRamsayMortarPestle_title,Quest,Quest Info,"Mortar and Pestle"
challenge_FuriousRamsayMortarPestle,Quest,Quest Info,"Your reward for this mission will be a [85c474]Mortar and Pestle[-] schematic.\n\nUse it to grind up some items into ingredients.\n\nSet your Mortar and Pestle down in your base and then make some charcoal in your campfire.\n\nOnce you've made enough, grind it up in your Mortar and Pestle.\n\n - Briston"

challenge_FuriousRamsayGroundCharcoal_title,Quest,Quest Info,"Ground Charcoal"
challenge_FuriousRamsayGroundCharcoal,Quest,Quest Info,"This looks like a good amount of ground charcoal.\n\nYou'll need it later on to help purify the water you'll drink in the Distiller.\n\nFor now, let's keep it in a safe place.\n\n - Briston"

dialog_FuriousRamsayTrainers_response_OtherTraining,Quest,Dialogs,"Do you have any other Training?"

quest_FuriousRamsayMissionPack_subtitle,Quests,Quests,"Mission Pack"
quest_FuriousRamsayMissionPack_description,Quests,Quests,"Briston gave you a backpack with a number of missions that would provide you with important items and blueprints"

quest_FuriousRamsayClassInfo_subtitle,Quests,Quests,"Class Information"
quest_FuriousRamsayClassInfo_description,Quests,Quests,"Briston gave you an overview of what each class provides as a bonus"

quest_FuriousRamsayTraderNetwork_subtitle,Quests,Quests,"Supply Run"
quest_FuriousRamsayTraderNetwork_description,Quests,Quests,"Briston would like for you to make a supply run for him. In exchange he will give you the opportunity to locate a network of traders."
quest_FuriousRamsayTraderNetwork2_description,Quests,Quests,"Briston would like for you to make a supply run for him. You'll get a number of distilled water glasses, a rare commodity these days."
quest_FuriousRamsayTraderNetwork_title,Quests,Quests,Supply Run
quest_FuriousRamsayTraderNetwork_offer,Quests,Quests,"PLACEHOLDER"

challenge_FuriousRamsayStarterMortarPestle_subtitle,Quests,Quests,"Mortar and Pestle"
challenge_FuriousRamsayStarterMortarPestle_description,Quests,Quests,"You've receive a Mortar and Pestle schematic as a reward and need to look into how it can be used."
challenge_FuriousRamsayStarterMortarPestle_title,Quests,Quests,Mortar and Pestle

quest_FuriousRamsayTraderNetworkDig_subtitle,Quests,Quests,"Time to Dig"
quest_FuriousRamsayTraderNetworkDig_description,Quests,Quests,"It looks like the supplies are buried a few feet underground.\n\nI guess I better start digging."
quest_FuriousRamsayTraderNetworkDig_title,Quests,Quests,Time to Dig
quest_FuriousRamsayTraderNetworkDig_completion,Quests,Quests,"Well done!\n\nIf I were you I'd take the tool... but that's just me."
quest_FuriousRamsayTraderNetworkDig_offer,Quests,Quests,"Time to Dig"

quest_FuriousRamsayDefendArea_Tier1_subtitle,Quests,Quests,"Defense (Tier 1)"
quest_FuriousRamsayDefendArea_Tier1_description,Quests,Quests,"Defend this location from an upcoming wave of zombies."
quest_FuriousRamsayDefendArea_Tier1_title,Quests,Quests,"Defense (Tier 1)"
quest_FuriousRamsayDefendArea_Tier1_offer,Quests,Quests,"A wave of zombies is fast approaching.\n\nStay here and help defend this location. It's imperative that you keep them away from us.\n\nSome of our people aren't able to fight. This will be a good test of your skills."
quest_FuriousRamsayDefendArea_Tier1_response,Quests,Quests,"Defense"
quest_FuriousRamsayDefendArea_Tier1_statement,Quests,Quests,"Defend this location from an upcoming wave of zombies."
quest_FuriousRamsayDefendArea_Tier1_completion,Quests,Quests,"Great job my friend.\n\nYou're a natural, keep it up.\n\nPlease choose a reward.?"

quest_FuriousRamsayDefendArea_Tier2_subtitle,Quests,Quests,"Defense (Tier 2)"
quest_FuriousRamsayDefendArea_Tier2_description,Quests,Quests,"Defend this location from an upcoming wave of zombies."
quest_FuriousRamsayDefendArea_Tier2_title,Quests,Quests,"Defense (Tier 2)"
quest_FuriousRamsayDefendArea_Tier2_offer,Quests,Quests,"A wave of zombies is fast approaching.\n\nStay here and help defend this location. It's imperative that you keep them away from us.\n\nSome of our people aren't able to fight. This will be a good test of your skills."
quest_FuriousRamsayDefendArea_Tier2_response,Quests,Quests,"Defense"
quest_FuriousRamsayDefendArea_Tier2_statement,Quests,Quests,"Defend this location from an upcoming wave of zombies."
quest_FuriousRamsayDefendArea_Tier2_completion,Quests,Quests,"Great job my friend.\n\nYou're a natural, keep it up.\n\nPlease choose a reward.?"

quest_FuriousRamsayDefendArea_Tier3_subtitle,Quests,Quests,"Defense (Tier 3)"
quest_FuriousRamsayDefendArea_Tier3_description,Quests,Quests,"Defend this location from an upcoming wave of zombies."
quest_FuriousRamsayDefendArea_Tier3_title,Quests,Quests,"Defense (Tier 3)"
quest_FuriousRamsayDefendArea_Tier3_offer,Quests,Quests,"A wave of zombies is fast approaching.\n\nStay here and help defend this location. It's imperative that you keep them away from us.\n\nSome of our people aren't able to fight. This will be a good test of your skills."
quest_FuriousRamsayDefendArea_Tier3_response,Quests,Quests,"Defense"
quest_FuriousRamsayDefendArea_Tier3_statement,Quests,Quests,"Defend this location from an upcoming wave of zombies."
quest_FuriousRamsayDefendArea_Tier3_completion,Quests,Quests,"Great job my friend.\n\nYou're a natural, keep it up.\n\nPlease choose a reward.?"

quest_FuriousRamsayDefendArea_Tier4_subtitle,Quests,Quests,"Defense (Tier 4)"
quest_FuriousRamsayDefendArea_Tier4_description,Quests,Quests,"Defend this location from an upcoming wave of zombies."
quest_FuriousRamsayDefendArea_Tier4_title,Quests,Quests,"Defense (Tier 4)"
quest_FuriousRamsayDefendArea_Tier4_offer,Quests,Quests,"A wave of zombies is fast approaching.\n\nStay here and help defend this location. It's imperative that you keep them away from us.\n\nSome of our people aren't able to fight. This will be a good test of your skills."
quest_FuriousRamsayDefendArea_Tier4_response,Quests,Quests,"Defense"
quest_FuriousRamsayDefendArea_Tier4_statement,Quests,Quests,"Defend this location from an upcoming wave of zombies."
quest_FuriousRamsayDefendArea_Tier4_completion,Quests,Quests,"Great job my friend.\n\nYou're a natural, keep it up.\n\nPlease choose a reward.?"

quest_FuriousRamsayDefendArea_Tier5_subtitle,Quests,Quests,"Defense (Tier 5)"
quest_FuriousRamsayDefendArea_Tier5_description,Quests,Quests,"Defend this location from an upcoming wave of zombies."
quest_FuriousRamsayDefendArea_Tier5_title,Quests,Quests,"Defense (Tier 5)"
quest_FuriousRamsayDefendArea_Tier5_offer,Quests,Quests,"A wave of zombies is fast approaching.\n\nStay here and help defend this location. It's imperative that you keep them away from us.\n\nSome of our people aren't able to fight. This will be a good test of your skills."
quest_FuriousRamsayDefendArea_Tier5_response,Quests,Quests,"Defense"
quest_FuriousRamsayDefendArea_Tier5_statement,Quests,Quests,"Defend this location from an upcoming wave of zombies."
quest_FuriousRamsayDefendArea_Tier5_completion,Quests,Quests,"Great job my friend.\n\nYou're a natural, keep it up.\n\nPlease choose a reward.?"

quest_FuriousRamsaySkullsClearFetch_Tier1_subtitle,Quests,Quests,"The Skulls (Tier 1)"
quest_FuriousRamsaySkullsClearFetch_Tier1_description,Quests,Quests,"Fetch some supplies for your trainer and dispose of anyone who comes in your way"
quest_FuriousRamsaySkullsClearFetch_Tier1_title,Quests,Quests,"The Skulls (Tier 1)"
quest_FuriousRamsaySkullsClearFetch_Tier1_offer,Quests,Quests,"This training does have a price and we do have people to feed.\n\nWe've stashed some goods all over and we need you to retrieve them from [DECEA3]{poi.name}[-].\n\nBe careful as these parts are under the control of a faction who call themselves The Skulls and they are brutal savages who will destroy anything on their path.\n\nI will have a reward for you if you can bring the supplies back."
quest_FuriousRamsaySkullsClearFetch_Tier1_response,Quests,Quests,"The Skulls ([DECEA3]{poi.distance} {poi.direction}[-])"
quest_FuriousRamsaySkullsClearFetch_Tier1_statement,Quests,Quests,"Fetch some supplies for your trainer and dispose of anyone who comes in your way"
quest_FuriousRamsaySkullsClearFetch_Tier1_completion,Quests,Quests,"Thank you for this.\n\nWe will be able to feed quite a few people\n\nPlease choose a reward."

quest_FuriousRamsaySkullsClearFetch_Tier2_subtitle,Quests,Quests,"The Skulls (Tier 2)"
quest_FuriousRamsaySkullsClearFetch_Tier2_description,Quests,Quests,"Fetch some supplies for your trainer and dispose of anyone who comes in your way"
quest_FuriousRamsaySkullsClearFetch_Tier2_title,Quests,Quests,"The Skulls (Tier 2)"
quest_FuriousRamsaySkullsClearFetch_Tier2_offer,Quests,Quests,"This training does have a price and we do have people to feed.\n\nWe've stashed some goods all over and we need you to retrieve them from [DECEA3]{poi.name}[-].\n\nBe careful as these parts are under the control of a faction who call themselves The Skulls and they are brutal savages who will destroy anything on their path.\n\nI will have a reward for you if you can bring the supplies back."
quest_FuriousRamsaySkullsClearFetch_Tier2_response,Quests,Quests,"The Skulls ([DECEA3]{poi.distance} {poi.direction}[-])"
quest_FuriousRamsaySkullsClearFetch_Tier2_statement,Quests,Quests,"Fetch some supplies for your trainer and dispose of anyone who comes in your way"
quest_FuriousRamsaySkullsClearFetch_Tier2_completion,Quests,Quests,"Thank you for this.\n\nWe will be able to feed quite a few people\n\nPlease choose a reward."

quest_FuriousRamsaySkullsClearFetch_Tier3_subtitle,Quests,Quests,"The Skulls (Tier 3)"
quest_FuriousRamsaySkullsClearFetch_Tier3_description,Quests,Quests,"Fetch some supplies for your trainer and dispose of anyone who comes in your way"
quest_FuriousRamsaySkullsClearFetch_Tier3_title,Quests,Quests,"The Skulls (Tier 3)"
quest_FuriousRamsaySkullsClearFetch_Tier3_offer,Quests,Quests,"This training does have a price and we do have people to feed.\n\nWe've stashed some goods all over and we need you to retrieve them from [DECEA3]{poi.name}[-].\n\nBe careful as these parts are under the control of a faction who call themselves The Skulls and they are brutal savages who will destroy anything on their path.\n\nI will have a reward for you if you can bring the supplies back."
quest_FuriousRamsaySkullsClearFetch_Tier3_response,Quests,Quests,"The Skulls ([DECEA3]{poi.distance} {poi.direction}[-])"
quest_FuriousRamsaySkullsClearFetch_Tier3_statement,Quests,Quests,"Fetch some supplies for your trainer and dispose of anyone who comes in your way"
quest_FuriousRamsaySkullsClearFetch_Tier3_completion,Quests,Quests,"Thank you for this.\n\nWe will be able to feed quite a few people\n\nPlease choose a reward."

quest_FuriousRamsaySkullsClearFetch_Tier4_subtitle,Quests,Quests,"The Skulls (Tier 4)"
quest_FuriousRamsaySkullsClearFetch_Tier4_description,Quests,Quests,"Fetch some supplies for your trainer and dispose of anyone who comes in your way"
quest_FuriousRamsaySkullsClearFetch_Tier4_title,Quests,Quests,"The Skulls (Tier 4)"
quest_FuriousRamsaySkullsClearFetch_Tier4_offer,Quests,Quests,"This training does have a price and we do have people to feed.\n\nWe've stashed some goods all over and we need you to retrieve them from [DECEA3]{poi.name}[-].\n\nBe careful as these parts are under the control of a faction who call themselves The Skulls and they are brutal savages who will destroy anything on their path.\n\nI will have a reward for you if you can bring the supplies back."
quest_FuriousRamsaySkullsClearFetch_Tier4_response,Quests,Quests,"The Skulls ([DECEA3]{poi.distance} {poi.direction}[-])"
quest_FuriousRamsaySkullsClearFetch_Tier4_statement,Quests,Quests,"Fetch some supplies for your trainer and dispose of anyone who comes in your way"
quest_FuriousRamsaySkullsClearFetch_Tier4_completion,Quests,Quests,"Thank you for this.\n\nWe will be able to feed quite a few people\n\nPlease choose a reward."

quest_FuriousRamsaySkullsClearFetch_Tier5_subtitle,Quests,Quests,"The Skulls (Tier 5)"
quest_FuriousRamsaySkullsClearFetch_Tier5_description,Quests,Quests,"Fetch some supplies for your trainer and dispose of anyone who comes in your way"
quest_FuriousRamsaySkullsClearFetch_Tier5_title,Quests,Quests,"The Skulls (Tier 5)"
quest_FuriousRamsaySkullsClearFetch_Tier5_offer,Quests,Quests,"This training does have a price and we do have people to feed.\n\nWe've stashed some goods all over and we need you to retrieve them from [DECEA3]{poi.name}[-].\n\nBe careful as these parts are under the control of a faction who call themselves The Skulls and they are brutal savages who will destroy anything on their path.\n\nI will have a reward for you if you can bring the supplies back."
quest_FuriousRamsaySkullsClearFetch_Tier5_response,Quests,Quests,"The Skulls ([DECEA3]{poi.distance} {poi.direction}[-])"
quest_FuriousRamsaySkullsClearFetch_Tier5_statement,Quests,Quests,"Fetch some supplies for your trainer and dispose of anyone who comes in your way"
quest_FuriousRamsaySkullsClearFetch_Tier5_completion,Quests,Quests,"Thank you for this.\n\nWe will be able to feed quite a few people\n\nPlease choose a reward."

quest_FuriousRamsayHunterTraining_Tier1_subtitle,Quests,Quests,"Personal Training (Tier 1)"
quest_FuriousRamsayHunterTraining_Tier1_description,Quests,Quests,"You get to go one on one against your trainer"
quest_FuriousRamsayHunterTraining_Tier1_title,Quests,Quests,"Personal Training (Tier 1)"
quest_FuriousRamsayHunterTraining_Tier1_offer,Quests,Quests,"Do you feel like you have what it takes to take me on?\n\nI may be a little rusty but I still have a few tricks up my sleeve.\n\nLet's meet not too far from here and get this started shall we?"
quest_FuriousRamsayHunterTraining_Tier1_response,Quests,Quests,"Personal Training (Tier 1)"
